time,livingroom__win_net_W,hobby__win_net_W,corridor__win_net_W,wcstorage__win_net_W,kitchen__win_net_W,bedroom__win_net_W,children__win_net_W,corridor2__win_net_W,bath__win_net_W,children2__win_net_W,attic__win_net_W
507600.0,-92.98691956613267,-46.669767646785274,0.0,-23.217484204551177,-69.70252456097955,-70.37015839835111,-46.93456756402113,-23.820656495185876,-23.514071464466543,-46.931596543563394,0.0
511200.0,-92.69504702351793,-46.53822490805075,0.0,-23.152963743590774,-69.47690772008679,-70.12634945299524,-46.79115332421846,-23.748325793338662,-23.427908681483736,-46.7592634941257,0.0
514800.0,-92.58000654105882,-46.50440301959575,0.0,-23.137253089048535,-69.37905584008992,-70.00413268153245,-46.74204876505336,-23.722386848405865,-23.378835378575126,-46.6612963968432,0.0
518400.0,-93.03642291617297,-46.75100535531135,0.0,-23.262293841321725,-69.71222289407407,-70.2674073680953,-46.95447501849413,-23.82618872939404,-23.457033934153074,-46.81796404400432,0.0
522000.0,-94.34808851752368,-47.40365960448167,0.0,-23.5900872463213,-70.69817786700136,-71.25311438013686,-47.60682518866886,-24.1532105896295,-23.787539380664843,-47.47751749124384,0.0
525600.0,-98.50657179194988,-49.43758607492993,0.0,-24.609307143618587,-73.84136482517971,-74.44709229361244,-49.66919185261546,-25.18995983645787,-24.87174944120546,-49.64112273636203,0.0
529200.0,-107.05982157905683,-53.62199434888008,0.0,-26.70564762758478,-80.30377136226066,-80.73985233812753,-53.78665813455741,-27.254373031121716,-26.99271381398636,-53.875723761081105,0.0
532800.0,-115.94603877407502,-58.00393618711847,0.0,-28.901080970063372,-87.00209263061934,-87.16407048309938,-58.043914003058056,-29.386437981946337,-29.144150547285495,-58.17176836175001,0.0
536400.0,-120.9021797095023,-60.50657241866575,0.0,-30.16110837970933,-90.74189146114544,-90.79135194422692,-60.466394706470936,-30.605593886024597,-30.363200019210346,-60.59805085880632,0.0
540000.0,-121.56855513812123,-60.837499391877195,0.0,-30.31688862205435,-91.23783944796072,-91.2925923018157,-60.79230060660007,-30.76951071185528,-30.525648576129683,-60.926670364251926,0.0
543600.0,-114.79142102450008,-55.74206432204667,0.0,-26.88229216559522,-84.61338766100158,-86.29983041629565,-55.80809571896759,-27.420647827251898,-27.337879311807626,-56.08001865119551,0.0
547200.0,-103.82336242693059,-50.18106639539835,0.0,-24.027870065444077,-75.7384064620822,-78.2236941505252,-50.40242768707458,-24.670297512940063,-23.99487525269679,-50.059322278244935,0.0
550800.0,-97.5860288820873,-48.65867320692409,0.0,-24.087330232926604,-72.98955411529158,-73.66210037001069,-48.97343136144001,-24.776372975712,-24.435726343600557,-48.96902157440383,0.0
554400.0,-92.43447469531523,-46.04964935782385,0.0,-22.774440657155566,-68.21542496344156,-69.8165952949245,-46.40068741740214,-23.472485623265996,-22.23978076417739,-45.49883231192787,0.0
558000.0,-84.77332513264932,-43.124397806213146,0.0,-21.336185913745165,-55.08503392413539,-64.18615246767986,-43.51210659667231,-22.05730545406375,-13.073756014324012,-34.33681575266533,0.0
561600.0,-76.7785778775189,-42.89340568662342,0.0,-21.261532713079077,-49.313073089094374,-58.78109285394893,-43.18162336206177,-21.892065458595297,-12.412722257483331,-31.076335134326655,0.0
565200.0,-89.18175537096872,-45.47484292564958,0.0,-22.592458925906737,-66.07250005896476,-67.44841280431866,-45.703446620907144,-23.165880055766497,-21.839390129736117,-44.151961236154875,0.0
568800.0,-91.83379432074187,-45.84255040816221,0.0,-22.80353342200438,-69.07520901466722,-69.38510312794206,-46.093221322388466,-23.378220594624285,-23.26959938326189,-46.44267360774969,0.0
572400.0,-91.21301210391634,-45.54314836652525,0.0,-22.661098832007823,-68.58697457606793,-68.90533993382397,-45.77447433784111,-23.225580350572248,-23.10398811318506,-46.112593811617295,0.0
576000.0,-91.65274991970865,-45.76898434834438,0.0,-22.775208680457066,-68.89813174777785,-69.10419145352684,-45.9265386419208,-23.305623690017725,-23.16035385166259,-46.226178102038745,0.0
579600.0,-90.56408146596537,-45.233906006774,0.0,-22.50689860830203,-68.06480836081934,-68.27877996369223,-45.38168962801204,-23.03502216177484,-22.8789729979512,-45.66530130332678,0.0
583200.0,-90.20861871392421,-45.05838842368442,0.0,-22.41860607202342,-67.7872628508889,-68.10870348360898,-45.25163664955646,-22.9712644227184,-22.822483380725203,-45.55350045036255,0.0
586800.0,-91.73726520751573,-45.84746760014238,0.0,-22.81468731764091,-68.91349066961708,-69.20638819635109,-46.0107197526925,-23.351607708118078,-23.17877632354733,-46.265899828821716,0.0
590400.0,-93.56093738577846,-46.77400293839158,0.0,-23.2791264776894,-70.26862684814382,-70.4033649806081,-46.84570170436551,-23.771961675372584,-23.56730683845311,-47.04129688934923,0.0
594000.0,-93.40773254215873,-46.713525526662885,0.0,-23.248410413971957,-70.14143391486665,-70.19300253619893,-46.73266753778206,-23.71681879997052,-23.488855292947118,-46.88392178136182,0.0
597600.0,-90.99761520768259,-45.4979850591076,0.0,-22.638588803622092,-68.33464550838521,-68.51479443164527,-45.58359246333122,-23.14091147755595,-22.934456917495254,-45.776661721104695,0.0
601200.0,-88.17994483746996,-44.151764896575216,0.0,-21.964047622608394,-66.18518346122445,-66.6289230286457,-44.35153525985348,-22.520734836490455,-22.296223758301018,-44.50300001489485,0.0
604800.0,-87.58130105669919,-43.9274230313868,0.0,-21.85243161367093,-65.69439608848674,-66.26504567741623,-44.170241996197284,-22.42743579455109,-22.157459127695354,-44.2265767370518,0.0
608400.0,-89.91967564339993,-44.98992875818397,0.0,-22.38480747790666,-67.49970788600743,-68.02417553995835,-45.23536668208694,-22.965566694354564,-22.772153387525588,-45.45197748017699,0.0
612000.0,-91.11129159414352,-45.53015126600051,0.0,-22.655903285012833,-68.41989562478567,-68.82243627866322,-45.72817071528356,-23.215359340751164,-23.048934266464524,-46.00275987069499,0.0
615600.0,-89.9113834459095,-44.91481952900967,0.0,-22.3471659144493,-67.52610927235061,-67.913089421438,-45.10910705030397,-22.90648207618158,-22.74859236964625,-45.40163995341751,0.0
619200.0,-88.91548531680525,-44.37819452772224,0.0,-22.077212150559998,-66.79690365033767,-67.2370929141896,-44.61175781680767,-22.65876295952278,-22.534650670318005,-44.973137632398355,0.0
622800.0,-90.46238397015914,-45.17295730852207,0.0,-22.475774893267626,-67.94484942110454,-68.35292004586154,-45.38131569627404,-23.043593667841876,-22.900341455566736,-45.702962741538535,0.0
626400.0,-92.18612996945535,-46.07851240208523,0.0,-22.930498131856076,-69.21487301138662,-69.51987694076183,-46.21834660719183,-23.461643454725202,-23.27483220966425,-46.450402218525376,0.0
630000.0,-86.50681600437336,-36.92877355120367,0.0,-15.08797829483445,-59.098423698404225,-65.22129057363864,-37.10539055061155,-15.663285196863875,-15.943141456589618,-37.7257643439294,0.0
633600.0,-72.08014349353057,-13.582795275355664,0.0,5.104215486883504,-25.36535100024591,-54.42402386901121,-13.816069255519636,4.430646275170972,11.16218553033795,-7.309931229184059,0.0
637200.0,-63.18723433793407,-12.52969076379523,0.0,3.9022455005622874,-8.522394602471309,-47.62110642661972,-12.688449006170714,3.299162981163221,24.23315615349759,7.792548001424336,0.0
640800.0,-60.43236529341591,-23.34080845957962,0.0,-7.873292838021641,-7.1779326475030985,-45.238399281677246,-23.356096201658886,-8.283034783626569,24.630919011391484,8.905535024946516,0.0
644400.0,-55.580864207237,-30.340005815316896,0.0,-15.027627653243599,-12.415681017064003,-41.85903577542264,-30.273115985300834,-15.292997388601249,16.21883490368461,2.2153179055509895,0.0
648000.0,-44.325040832089556,-31.47066160467524,0.0,-15.71139491322242,-17.510236298097595,-34.580493870727906,-31.463779193354938,-15.949418349915762,2.9895430945856845,-6.941504211272786,0.0
651600.0,-56.95794729129578,-35.00697470410537,0.0,-17.537642167893992,-38.03376095392953,-43.63993212412624,-35.05606205471915,-17.770470471704584,-10.681922912697885,-24.111929036235153,0.0
655200.0,-77.18367743745259,-39.24123946608957,0.0,-19.691396782771665,-58.70824304828615,-58.04665289510913,-39.362967833426055,-19.957610675666153,-19.571013412275654,-39.057828692488066,0.0
658800.0,-82.97415231115718,-41.38893137369314,0.0,-20.768301108602742,-63.35642652503911,-62.51047949376941,-41.59543522942462,-21.097349193623756,-21.29018799011339,-42.41147362661388,0.0
662400.0,-83.70785253826843,-41.81261121542603,0.0,-20.961642933458123,-63.72425732617907,-63.17141979104405,-42.0511143277766,-21.33425032719974,-21.450102545135387,-42.75345795131088,0.0
666000.0,-87.37772037296891,-43.69285569939294,0.0,-21.884141772112276,-66.33276990123711,-65.96972274179535,-43.93358598945935,-22.282545248966642,-22.33011263128099,-44.52969981809251,0.0
669600.0,-95.36912240969542,-47.67414304876464,0.0,-23.862795708525066,-72.24073447022563,-71.92919700192222,-47.88681212483881,-24.26932257192578,-24.29227426316936,-48.46032204788841,0.0
673200.0,-102.44159771306292,-51.21423603160613,0.0,-25.621790255306014,-77.46548131696203,-77.09056236682733,-51.34028636155376,-26.004955742068258,-25.982495018305073,-51.84446709185204,0.0
676800.0,-105.77814847876819,-52.89496127267627,0.0,-26.448753280630132,-79.89502080067008,-79.4666666424745,-52.94508987754994,-26.811737251089095,-26.74510958700201,-53.37376135351825,0.0
680400.0,-107.09881237383235,-53.56355775326347,0.0,-26.768671553598217,-80.83066456837416,-80.4461030601708,-53.598881068509385,-27.143705123851984,-27.05318217861038,-53.99191414812923,0.0
684000.0,-108.89174151030389,-54.45218104665715,0.0,-27.200471708416234,-82.12913211746104,-81.79828914709302,-54.48505168406272,-27.587299164527778,-27.489620138075146,-54.8666174688395,0.0
687600.0,-111.61012640369952,-55.78508130592084,0.0,-27.856877605343517,-84.1386194455656,-83.79487766843337,-55.791109571354205,-28.2406774520491,-28.146656677697255,-56.18053018423726,0.0
691200.0,-112.93952285923932,-56.46551899717807,0.0,-28.18711155019528,-85.10072480068536,-84.78059926931783,-56.45933803041459,-28.58045166203171,-28.464817269010197,-56.813583693414024,0.0
694800.0,-112.91255998566592,-56.511936026423086,0.0,-28.210694544806167,-85.0538849301118,-84.82286291853288,-56.50306213581156,-28.60659082027302,-28.4739506882999,-56.82440051734123,0.0
698400.0,-113.90709362332782,-57.025273729500405,0.0,-28.464725352922844,-85.78455547582699,-85.5283472464018,-56.976060568238346,-28.846748802918164,-28.70611560056701,-57.28243173737262,0.0
702000.0,-116.28487918594608,-58.241859887385495,0.0,-29.078909985364177,-87.56983536073841,-87.2142841041303,-58.10971556549067,-29.42144282909086,-29.27389140998154,-58.4033490464913,0.0
705600.0,-117.09661154921311,-58.63539379387312,0.0,-29.261066147037397,-88.1445169709315,-87.7963994483117,-58.475245494093166,-29.597127924994247,-29.442634219098956,-58.75847111562229,0.0
709200.0,-115.45168914636471,-57.77542430105393,0.0,-28.80228305908745,-86.85521816226533,-86.66167435265146,-57.690405991497514,-29.195250499237265,-29.033502354761506,-57.96475937407714,0.0
712800.0,-114.14256214993046,-57.12993740719462,0.0,-28.477592726933675,-85.86325549164101,-85.77447322898843,-57.122507629102785,-28.918853060928086,-28.75417318043344,-57.38366049178388,0.0
716400.0,-106.72376919131858,-48.044820116224784,0.0,-21.163135588565858,-75.33241864629835,-80.28708552006935,-48.18715943477224,-21.721989383927248,-21.967712685496537,-48.78832742913043,0.0
720000.0,-90.67723497196532,-30.424950659398235,0.0,-7.285783414860745,-48.93358560461023,-68.31719062831695,-30.723180997761574,-7.9821624329551355,-3.3132534448756132,-26.287276596107176,0.0
723600.0,-79.33797006060793,-24.642168352525673,0.0,-4.295941987867835,-28.43404836888854,-59.73187418905936,-24.931813279702197,-4.975279031391139,12.081572275773766,-8.234122030479654,0.0
727200.0,-73.41136496285259,-29.469206207571503,0.0,-10.785126442755718,-14.366781291753057,-55.07514733220071,-29.619811485676756,-11.297097857598068,23.897318178498097,4.930439000163915,0.0
730800.0,-68.70264483368457,-36.681674679979054,0.0,-18.182564505399263,-21.8734530098817,-51.779018105537624,-36.667800684409514,-18.492567773190608,13.314668316061017,-4.00711875183714,0.0
734400.0,-61.557632542419995,-37.788915651729766,0.0,-18.87302339401798,-34.35105807032414,-47.11547298914025,-37.75915223746174,-19.107176585814898,-4.638475427802234,-19.19354664800514,0.0
738000.0,-63.27561113919638,-38.45669068691079,0.0,-19.257158269221645,-42.50547215748756,-48.43844739286218,-38.493854131488476,-19.492476033407215,-12.16087216907939,-27.106576377409695,0.0
741600.0,-78.37398045269543,-40.06681966123272,0.0,-20.089425898964933,-59.405289902332285,-58.95088221105186,-40.16473932894707,-20.354472250638466,-19.778180288646745,-39.499977818072736,0.0
745200.0,-81.37556484227107,-40.656018944383476,0.0,-20.388293948182962,-62.08887104687437,-61.21487140266035,-40.79794047106907,-20.690581624666784,-20.82988503248175,-41.49087912458633,0.0
748800.0,-80.61585275294709,-40.24420156666385,0.0,-20.169591664478194,-61.41753473697337,-60.80344490638472,-40.4507125408342,-20.52855792451773,-20.66859009040962,-41.18574258219359,0.0
752400.0,-81.2958013180014,-40.64960704220094,0.0,-20.357990152718276,-61.78259074359278,-61.45186216338149,-40.909702516064186,-20.762839915261104,-20.835224684146176,-41.53559466755538,0.0
756000.0,-81.2351676669776,-40.775535829706094,0.0,-20.40808524268168,-61.55802639076887,-61.415667792688026,-41.031748822540294,-20.82332728082849,-20.74602407874251,-41.37272610900208,0.0
759600.0,-83.51170609219226,-41.901756167457236,0.0,-20.961859157060072,-63.20228659721634,-63.17699327032962,-42.174689115270205,-21.40017308907239,-21.315219187166598,-42.518455376559714,0.0
763200.0,-89.50872124603573,-44.82458860102026,0.0,-22.41803923453461,-67.68306779087727,-67.68314515130001,-45.08959750499936,-22.865282555127646,-22.82150224780261,-45.532134870735625,0.0
766800.0,-96.45290511010204,-48.264491627443,0.0,-24.133522602366902,-72.85603764136467,-72.73883442136625,-48.44635742668338,-24.549584457369846,-24.49342132114647,-48.87502744016918,0.0
770400.0,-101.84484493566218,-50.93904976592814,0.0,-25.464390029321955,-76.86850653464752,-76.5988590965412,-51.01724562786519,-25.84050833202294,-25.767880803830014,-51.421728405241,0.0
774000.0,-105.40829487273199,-52.71571154234799,0.0,-26.344196643637765,-79.50922671818778,-79.16267687677335,-52.73188928410251,-26.702342829811062,-26.609942973276805,-53.103457607465835,0.0
777600.0,-109.33379902399787,-54.66632050992626,0.0,-27.31088868949758,-82.43008492371307,-81.97548935516754,-54.609989316857465,-27.6457526908897,-27.537975850050834,-54.95596204711853,0.0
781200.0,-113.45460241396107,-56.69185697237755,0.0,-28.315768935314075,-85.51089849669363,-84.98736371096882,-56.59092160755871,-28.638910622103765,-28.540633088787832,-56.95739235982081,0.0
784800.0,-115.24292722933896,-57.57958467801604,0.0,-28.75069666245196,-86.83377673120269,-86.31526321603866,-57.466986527010285,-29.079663461531027,-28.97941296164189,-57.83131972786577,0.0
788400.0,-114.95488290512736,-57.45661569601675,0.0,-28.679099239854263,-86.59052088004822,-86.07606704085157,-57.32788045255685,-29.013222490562995,-28.890111429290844,-57.64945840191524,0.0
792000.0,-113.42568180095842,-56.74677722184582,0.0,-28.31409733344158,-85.40277407444087,-84.9580629462978,-56.62699221299025,-28.666052201614736,-28.503041808306296,-56.87222453899056,0.0
795600.0,-111.27853658673801,-55.70233129046224,0.0,-27.782971107020753,-83.76410668752017,-83.47809732956839,-55.64534426792365,-28.176555015389866,-28.004670151131588,-55.87350170897882,0.0
799200.0,-109.23250509628866,-54.67237861669421,0.0,-27.261258834956266,-82.21768801920143,-82.07376481688746,-54.68133799293168,-27.69322933781788,-27.53853821708475,-54.94064628527293,0.0
802800.0,-102.43054158962808,-44.25675026986885,0.0,-18.417664705435154,-70.62103144721252,-77.06047611255902,-44.37343164855352,-18.937466387174503,-19.330904815911342,-45.113206579773625,0.0
806400.0,-88.31350310945064,-17.880075005053584,0.0,4.981294191567713,-32.78927277063454,-66.43290881988399,-18.014520450161797,4.377822764320854,12.179525119403763,-10.394345836981614,0.0
810000.0,-77.78531293062758,-16.908207670515992,0.0,3.2788629222522445,-13.451270676025104,-58.31733639669599,-16.909720514192486,2.7857270310239244,27.05290320561619,6.9374523549968785,0.0
813600.0,-71.86455315235006,-28.02435125750727,0.0,-9.65951644122655,-9.453993442387343,-53.672569243323935,-27.938154694346444,-9.977916342108657,28.51702190205981,9.838449326794375,0.0
817200.0,-61.95462749311666,-33.97650339390584,0.0,-16.89299190131775,-12.271296999631772,-46.67881119135686,-33.871678011959105,-17.084207100928598,19.852530691893946,4.165342865543209,0.0
820800.0,-48.84618790389433,-35.12703954204614,0.0,-17.605037272209877,-19.18542602703232,-38.106817740761784,-35.05005266329755,-17.743323361201703,3.597220658073468,-7.355760903550731,0.0
824400.0,-60.6531794577872,-38.37615996530651,0.0,-19.28812010412988,-39.89275061631339,-46.502335686978846,-38.343618077297364,-19.414089005487984,-10.787138148880501,-24.961393890942773,0.0
828000.0,-81.11700637030822,-41.61304103749716,0.0,-20.93690873597767,-61.84479741288412,-60.88865703883671,-41.65291703425034,-21.09839570165992,-20.53571262674385,-40.97778362590405,0.0
831600.0,-85.2499552156415,-42.58677902611075,0.0,-21.420748916764882,-65.43181256531948,-64.04930938402843,-42.706270822939295,-21.646321606676757,-21.93057660716195,-43.641344304057746,0.0
835200.0,-83.8025014837768,-41.865892252772404,0.0,-21.038725217654516,-64.17199168430898,-63.13344923874615,-42.05092583557136,-21.32914960398518,-21.573504768922938,-42.952824418360386,0.0
838800.0,-83.48711676158601,-41.70503397197515,0.0,-20.9371056699923,-63.79481696880176,-62.94150592374678,-41.897531944581196,-21.259897397946535,-21.46270041996866,-42.75223377777665,0.0
842400.0,-84.63656786882078,-42.29273973850312,0.0,-21.214114648940036,-64.5318945963645,-63.712865630187025,-42.42524254051758,-21.530051816370875,-21.672098780787433,-43.1869530324566,0.0
846000.0,-84.6904095605268,-42.340708922427034,0.0,-21.223422150622245,-64.46027848329229,-63.69103804035925,-42.42950945654156,-21.536391106264645,-21.62169253107244,-43.09929736528864,0.0
