     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3962500 2724500  1  9 19  -3.7 1010 170  4.2 7  2.9  99    0    0 228 -286  1
3962500 2724500  1  9 20  -3.8 1010 170  3.8 8  2.8  99    0    0 229 -284  1
3962500 2724500  1  9 21  -3.9 1010 170  3.4 7  2.8  98    0    0 232 -283  1
3962500 2724500  1  9 22  -4.1 1010 170  3.6 8  2.8  98    0    0 234 -282  1
3962500 2724500  1  9 23  -4.4 1010 180  3.8 8  2.7  98    0    0 237 -281  1
3962500 2724500  1  9 24  -4.6 1010 180  3.0 7  2.7  98    0    0 234 -280  1
3962500 2724500  1 10  1  -4.9 1010 180  3.3 5  2.6  98    0    0 228 -280  1
3962500 2724500  1 10  2  -4.8 1010 180  3.0 5  2.6  98    0    0 224 -280  1
3962500 2724500  1 10  3  -5.0 1009 180  2.9 6  2.6  98    0    0 227 -280  1
3962500 2724500  1 10  4  -5.2 1009 180  2.8 6  2.6  98    0    0 229 -279  1
3962500 2724500  1 10  5  -5.2 1009 180  2.7 5  2.5  98    0    0 227 -278  1
3962500 2724500  1 10  6  -5.5 1009 180  2.8 8  2.5  99    0    0 232 -278  1
3962500 2724500  1 10  7  -5.6 1009 170  2.7 8  2.5  99    0    0 240 -278  1
3962500 2724500  1 10  8  -5.6 1009 180  2.7 8  2.5  99    0    0 241 -278  1
3962500 2724500  1 10  9  -5.6 1009 180  2.8 8  2.5  99    0    4 243 -280  1
3962500 2724500  1 10 10  -5.5 1009 180  2.7 8  2.5  99    5   36 244 -283  1
3962500 2724500  1 10 11  -5.4 1009 170  2.6 7  2.5  99    1   60 242 -287  1
3962500 2724500  1 10 12  -5.6 1009 170  2.4 8  2.5  99    0   53 242 -289  1
3962500 2724500  1 10 13  -5.3 1009 170  2.5 8  2.5  99    0   57 246 -291  1
3962500 2724500  1 10 14  -5.4 1008 170  2.3 8  2.5 100    0   59 248 -292  1
3962500 2724500  1 10 15  -5.6 1007 170  2.7 8  2.5 100    0   42 250 -295  1
3962500 2724500  1 10 16  -5.9 1007 170  2.9 8  2.5  99    0   24 251 -296  1
